03-B-10	35.873699999999900	-106.330100000000000
03-B-13	35.873699999999900	-106.330100000000000
03-B-9	35.873800000000000	-106.330200000000000
Anderson Spring	35.868600000000000	-106.332500000000000
Barnstead millipore DI water	35.867699999999900	-106.315700000000000
CDBO-6	35.850299999999900	-106.264200000000000
DP Spring	35.874699999999900	-106.263300000000000
LA-00115	35.867100000000000	-106.224999999999000
LADP-3	35.874200000000000	-106.275099999999000
LAOI(a)-1.1	35.875399999999900	-106.287100000000000
LAOI-3.2	35.873100000000000	-106.259400000000000
LAOI-3.2a	35.873199999999900	-106.259400000000000
LAOI-7	35.869000000000000	-106.235200000000000
LAUZ-1	35.877899999999900	-106.273600000000000
MCA-1	35.865800000000000	-106.296700000000000
MCA-2	35.860799999999900	-106.271300000000000
MCA-RLW-2	35.861699999999900	-106.272700000000000
MCO-0.6	35.867899999999900	-106.305499999999000
MCO-2	35.865000000000000	-106.298900000000000
MCO-3	35.865299999999900	-106.294100000000000
MCO-4B	35.863799999999900	-106.278300000000000
MCO-5	35.863399999999900	-106.276799999999000
MCO-6	35.861899999999900	-106.272900000000000
MCO-7	35.860599999999900	-106.269900000000000
MCO-7.5	35.860399999999900	-106.266700000000000
MCOBT-4.4	35.860599999999900	-106.271000000000000
MCOI-4	35.860599999999900	-106.271199999999000
MCOI-5	35.859999999999900	-106.267399999999000
MCOI-6	35.860300000000000	-106.267100000000000
MT-3	35.860999999999900	-106.265000000000000
O-1	35.870800000000000	-106.219700000000000
O-4	35.872900000000000	-106.260400000000000
PCAO-5	35.853499999999900	-106.294700000000000
PCAO-6	35.853400000000000	-106.293200000000000
PCI-2	35.853299999999900	-106.293100000000000
PM-00004	35.850200000000000	-106.266200000000000
PM-1	35.859499999999900	-106.225300000000000
PM-3	35.863399999999900	-106.242700000000000
PM-4	35.850200000000000	-106.266200000000000
PM-5	35.858600000000000	-106.278000000000000
POI-4	35.871800000000000	-106.219600000000000
R-1	35.863599999999900	-106.277199999999000
R-10 S1	35.850299999999900	-106.206000000000000
R-10 S2	35.850299999999900	-106.206000000000000
R-10a	35.850299999999900	-106.206100000000000
R-11	35.862900000000000	-106.251499999999000
R-12 S1	35.858899999999900	-106.226400000000000
R-12 S2	35.858899999999900	-106.226400000000000
R-12 S3	35.858899999999900	-106.226400000000000
R-13	35.856400000000000	-106.248099999999000
R-14 S1	35.861800000000000	-106.285600000000000
R-14 S2	35.861800000000000	-106.285600000000000
R-15	35.859900000000000	-106.267200000000000
R-15 OB	35.859900000000000	-106.267200000000000
R-17 OB	35.853299999999900	-106.292599999999000
R-17 S1	35.853299999999900	-106.292599999999000
R-17 S2	35.853299999999900	-106.292599999999000
R-28	35.860100000000000	-106.254800000000000
R-3	35.871800000000000	-106.220900000000000
R-33 S1	35.860599999999900	-106.273700000000000
R-33 S2	35.860599999999900	-106.273700000000000
R-34	35.848300000000000	-106.239300000000000
R-35a	35.862800000000000	-106.243600000000000
R-35b	35.862800000000000	-106.243900000000000
R-36	35.858400000000000	-106.238200000000000
R-37 S1	35.844400000000000	-106.258700000000000
R-37 S2	35.844400000000000	-106.258700000000000
R-3i	35.871800000000000	-106.220400000000000
R-42	35.861300000000000	-106.259100000000000
R-43 S1	35.863599999999900	-106.260700000000000
R-43 S2	35.863599999999900	-106.260700000000000
R-44 S1	35.856699999999900	-106.251200000000000
R-44 S2	35.856699999999900	-106.251200000000000
R-45 S1	35.859200000000000	-106.250600000000000
R-45 S2	35.859200000000000	-106.250600000000000
R-46	35.859699999999900	-106.293800000000000
R-5	35.873100000000000	-106.228800000000000
R-5 S2	35.873100000000000	-106.228800000000000
R-5 S3	35.873100000000000	-106.228800000000000
R-5 S4	35.873100000000000	-106.228800000000000
R-50 S1	35.856699999999900	-106.255900000000000
R-50 S2	35.856699999999900	-106.255900000000000
R-52 S1	35.844900000000000	-106.261600000000000
R-52 S2	35.844900000000000	-106.261600000000000
R-6	35.875300000000000	-106.264900000000000
R-60	35.860599999999900	-106.296200000000000
R-61 S1	35.857599999999900	-106.261200000000000
R-61 S2	35.857599999999900	-106.261200000000000
R-62	35.863100000000000	-106.266499999999000
R-64	35.877200000000000	-106.275400000000000
R-66	35.873100000000000	-106.259900000000000
R-67	35.870300000000000	-106.290100000000000
R-6i	35.875300000000000	-106.264900000000000
R-7 OB	35.874699999999900	-106.279500000000000
R-7 S1	35.874699999999900	-106.279500000000000
R-7 S3	35.874699999999900	-106.279500000000000
R-8 S1	35.871699999999900	-106.247600000000000
R-8 S2	35.871699999999900	-106.247600000000000
R-9	35.866999999999900	-106.223600000000000
R-9i S1	35.866999999999900	-106.223699999999000
R-9i S2	35.866999999999900	-106.223699999999000
SCA-1	35.873600000000000	-106.310500000000000
SCA-1-DP	35.873600000000000	-106.310500000000000
SCA-2	35.865400000000000	-106.264500000000000
SCA-4	35.863500000000000	-106.257300000000000
SCA-5	35.863900000000000	-106.251800000000000
SCI-1	35.865499999999900	-106.262100000000000
SCI-2	35.863700000000000	-106.261000000000000
SIMR-2	35.853700000000000	-106.251900000000000
TA-53i	35.868299999999900	-106.265400000000000
Test Well 1	35.870399999999900	-106.217500000000000
Test Well 3	35.873300000000000	-106.259100000000000
Test Well 8	35.863300000000000	-106.276500000000000
TMO-1	35.854100000000000	-106.295800000000000
TW-1.72 Spring	35.867699999999900	-106.322999999999000
