03-B-13	-106.330100000000000	35.873699999999900
CrEX-1	-106.256700000000000	35.857799999999900
CrEX-2	-106.260700000000000	35.859000000000000
CrEX-3	-106.255000000000000	35.859699999999900
CrEX-4	-106.258000000000000	35.859900000000000
CrIN-1	-106.251099999999000	35.859699999999900
CrIN-2	-106.252000000000000	35.858600000000000
CrIN-3	-106.251800000000000	35.856800000000000
CrIN-4	-106.255200000000000	35.856499999999900
CrIN-5	-106.255900000000000	35.856499999999900
CrIN-6	-106.250699999999000	35.861199999999900
CRPZ-1	-106.261100000000000	35.859000000000000
CRPZ-2 S1	-106.256100000000000	35.860300000000000
CRPZ-2 S2	-106.256100000000000	35.860300000000000
CRPZ-3	-106.260099999999000	35.861199999999900
CRPZ-4	-106.263300000000000	35.861100000000000
CRPZ-5	-106.264900000000000	35.860399999999900
18-MW-18	-106.251700000000000	35.832400000000000
MCOI-5	-106.267399999999000	35.859999999999900
MCOI-6	-106.267100000000000	35.860300000000000
PM-1	-106.225300000000000	35.859499999999900
LADP-3	-106.275099999999000	35.874200000000000
PM-2	-106.262500000000000	35.838299999999900
O-1	-106.219700000000000	35.870800000000000
PM-3	-106.242700000000000	35.863399999999900
LAO-3a	-106.258200000000000	35.873199999999900
O-4	-106.260400000000000	35.872900000000000
PM-4	-106.266200000000000	35.850200000000000
PM-5	-106.278000000000000	35.858600000000000
MCA-RLW-2	-106.272700000000000	35.861699999999900
MCO-0.6	-106.305499999999000	35.867899999999900
POI-4	-106.219600000000000	35.871800000000000
PAO-5n	-106.220100000000000	35.873300000000000
MCO-5	-106.276799999999000	35.863399999999900
R-1	-106.277199999999000	35.863599999999900
LAOI(a)-1.1	-106.287100000000000	35.875399999999900
LAOI-3.2	-106.259400000000000	35.873100000000000
LAOI-3.2a	-106.259400000000000	35.873199999999900
LAOI-7	-106.235200000000000	35.869000000000000
PCAO-8	-106.238400000000000	35.827199999999900
PCI-2	-106.293100000000000	35.853299999999900
MCO-7	-106.269900000000000	35.860599999999900
R-10 S1	-106.206000000000000	35.850299999999900
R-10 S2	-106.206000000000000	35.850299999999900
LAUZ-1	-106.273600000000000	35.877899999999900
R-10a	-106.206100000000000	35.850299999999900
R-20 S1	-106.258700000000000	35.836300000000000
R-20 S2	-106.258700000000000	35.836300000000000
R-11	-106.251499999999000	35.862900000000000
R-23i S3	-106.224800000000000	35.823900000000000
R-24	-106.239400000000000	35.885500000000000
R-21	-106.247100000000000	35.834800000000000
R-12 S2	-106.226400000000000	35.858899999999900
R-13	-106.248099999999000	35.856400000000000
R-17 S1	-106.292599999999000	35.853299999999900
R-17 S2	-106.292599999999000	35.853299999999900
R-28	-106.254800000000000	35.860100000000000
R-14 S1	-106.285600000000000	35.861800000000000
R-23	-106.224700000000000	35.823900000000000
R-23i S1	-106.224800000000000	35.823900000000000
R-19 S2	-106.285400000000000	35.837899999999900
R-15	-106.267200000000000	35.859900000000000
R-23i S2	-106.224800000000000	35.823900000000000
R-19 S3	-106.285400000000000	35.837899999999900
R-19 S4	-106.285400000000000	35.837899999999900
R-3	-106.220900000000000	35.871800000000000
R-53 S2	-106.251000000000000	35.836799999999900
R-54 S2	-106.255399999999000	35.836100000000000
R-55 S1	-106.227500000000000	35.829700000000000
R-32 S1	-106.248700000000000	35.830900000000000
R-55 S2	-106.227500000000000	35.829700000000000
R-56 S1	-106.249700000000000	35.834600000000000
R-56 S2	-106.249700000000000	35.834600000000000
R-2	-106.286800000000000	35.887400000000000
R-45 S1	-106.250600000000000	35.859200000000000
R-45 S2	-106.250600000000000	35.859200000000000
R-33 S1	-106.273700000000000	35.860599999999900
R-57 S1	-106.234200000000000	35.829900000000000
R-57 S2	-106.234200000000000	35.829900000000000
R-6	-106.264900000000000	35.875300000000000
R-37 S1	-106.258700000000000	35.844400000000000
R-37 S2	-106.258700000000000	35.844400000000000
R-38	-106.248000000000000	35.837800000000000
R-39	-106.234600000000000	35.827500000000000
R-46	-106.293800000000000	35.859699999999900
R-33 S2	-106.273700000000000	35.860599999999900
R-60	-106.296200000000000	35.860599999999900
R-61 S1	-106.261200000000000	35.857599999999900
R-3i	-106.220400000000000	35.871800000000000
R-4	-106.253800000000000	35.882599999999900
R-40 S1	-106.262800000000000	35.839399999999900
R-49 S1	-106.238200000000000	35.827300000000000
R-34	-106.239300000000000	35.848300000000000
R-62	-106.266499999999000	35.863100000000000
R-40 S2	-106.262800000000000	35.839399999999900
R-40 Si	-106.262800000000000	35.839399999999900
R-41 S2	-106.233800000000000	35.831000000000000
R-49 S2	-106.238200000000000	35.827300000000000
R-5 S2	-106.228800000000000	35.873100000000000
R-5 S3	-106.228800000000000	35.873100000000000
R-35a	-106.243600000000000	35.862800000000000
R-42	-106.259100000000000	35.861300000000000
R-43 S1	-106.260700000000000	35.863599999999900
R-50 S1	-106.255900000000000	35.856699999999900
R-35b	-106.243900000000000	35.862800000000000
R-64	-106.275400000000000	35.877200000000000
R-66	-106.259900000000000	35.873100000000000
R-67	-106.290100000000000	35.870300000000000
R-43 S2	-106.260700000000000	35.863599999999900
R-50 S2	-106.255900000000000	35.856699999999900
R-36	-106.238200000000000	35.858400000000000
R-6i	-106.264900000000000	35.875300000000000
R-44 S1	-106.251200000000000	35.856699999999900
R-51 S1	-106.269300000000000	35.842599999999900
R-51 S2	-106.269300000000000	35.842599999999900
R-44 S2	-106.251200000000000	35.856699999999900
R-52 S1	-106.261600000000000	35.844900000000000
R-52 S2	-106.261600000000000	35.844900000000000
R-53 S1	-106.251000000000000	35.836799999999900
R-70 S1	-106.245900000000000	35.859800000000000
R-70 S2	-106.245900000000000	35.859800000000000
R-8 S1	-106.247600000000000	35.871699999999900
R-8 S2	-106.247600000000000	35.871699999999900
R-9	-106.223600000000000	35.866999999999900
SWA-1-3	-106.314700000000000	35.875500000000000
SWA-2	-106.312400000000000	35.874699999999900
SWA-2-4	-106.312500000000000	35.874600000000000
SWA-2-5	-106.312500000000000	35.874699999999900
SWA-2-6	-106.312400000000000	35.874699999999900
SWA-3	-106.311100000000000	35.873800000000000
SWA-3-7	-106.311100000000000	35.873800000000000
SWA-3-8	-106.311100000000000	35.873800000000000
R-9i S1	-106.223699999999000	35.866999999999900
SWA-3-9	-106.311000000000000	35.873899999999900
SWA-4	-106.310599999999000	35.873699999999900
SWA-4-10	-106.310599999999000	35.873600000000000
SWA-4-11	-106.310599999999000	35.873699999999900
SWA-4-12	-106.310599999999000	35.873699999999900
SWL-1	-106.314800000000000	35.875399999999900
SWL-2	-106.312400000000000	35.874800000000000
SWL-3	-106.311100000000000	35.873800000000000
SWL-4	-106.310599999999000	35.873699999999900
Sandia below Wetlands E123	-106.309800000000000	35.873100000000000
Sandia rt frk at Pwr Plnt E121	-106.318500000000000	35.875200000000000
TA-53i	-106.265400000000000	35.868299999999900
SCA-1-DP	-106.310500000000000	35.873600000000000
SCI-1	-106.262100000000000	35.865499999999900
SCI-2	-106.261000000000000	35.863700000000000
SCPZ-1	-106.314700000000000	35.875399999999900
SCPZ-10	-106.310599999999000	35.873600000000000
SCPZ-11(A)	-106.310599999999000	35.873699999999900
SCPZ-11(B)	-106.310599999999000	35.873699999999900
SCPZ-12	-106.310599999999000	35.873699999999900
SCPZ-2	-106.314800000000000	35.875399999999900
SCPZ-3	-106.314700000000000	35.875500000000000
SCPZ-4	-106.312500000000000	35.874600000000000
SCPZ-5	-106.312500000000000	35.874699999999900
SCPZ-6	-106.312400000000000	35.874800000000000
SCPZ-7	-106.311100000000000	35.873800000000000
SCPZ-8	-106.311100000000000	35.873800000000000
SCPZ-9	-106.311000000000000	35.873899999999900
SIMR-2	-106.251000000000000	35.853999999999900
SWA-1	-106.314800000000000	35.875399999999900
SWA-1-1	-106.314700000000000	35.875399999999900
SWA-1-2	-106.314800000000000	35.875399999999900
TW-2Ar	-106.271199999999000	35.884799999999900
South Fork of Sandia at E122	-106.318500000000000	35.875399999999900
